user_id,department_id,is_ordered_history,order_size_history,order_number_history,num_products_from_department_history
36,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
36,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
36,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
36,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37,1,0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37,7,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37,9,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37,12,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37,13,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38,1,1 1 1 1 1 1 1 1 1 1 1,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
38,3,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
38,4,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
38,6,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
38,7,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
38,9,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
38,11,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
38,12,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
38,13,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
38,15,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
38,16,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
38,17,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
38,19,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
38,20,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
39,1,1 1 1 1 1 1,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
39,4,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
39,7,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
39,9,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
39,12,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
39,13,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
39,15,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
39,16,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
39,19,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
39,20,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
39,21,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
40,1,1 1 1 1 1 1 1 1,0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9,0 0 0 0 0 0 0 0
40,3,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9,0 0 0 0 0 0 0 0
40,4,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9,0 0 0 0 0 0 0 0
40,9,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9,0 0 0 0 0 0 0 0
40,11,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9,0 0 0 0 0 0 0 0
40,12,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9,0 0 0 0 0 0 0 0
40,16,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9,0 0 0 0 0 0 0 0
40,19,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9,0 0 0 0 0 0 0 0
40,20,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9,0 0 0 0 0 0 0 0
41,1,0 1 1 1,0 0 0 0,1 2 3 4 5,0 0 0 0
41,3,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
41,4,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
41,7,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
41,9,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
41,12,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
41,13,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
41,14,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
41,16,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
41,19,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
41,20,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
42,1,0 0 1 1 0 1 1 1 1 1 1 1 1 1 1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42,7,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42,9,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42,13,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
43,1,0 1 0 0 1 0 0 1 1 0,0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11,0 0 0 0 0 0 0 0 0 0
43,3,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11,0 0 0 0 0 0 0 0 0 0
43,4,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11,0 0 0 0 0 0 0 0 0 0
43,6,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11,0 0 0 0 0 0 0 0 0 0
43,7,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11,0 0 0 0 0 0 0 0 0 0
43,9,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11,0 0 0 0 0 0 0 0 0 0
43,12,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11,0 0 0 0 0 0 0 0 0 0
43,13,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11,0 0 0 0 0 0 0 0 0 0
43,14,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11,0 0 0 0 0 0 0 0 0 0
43,15,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11,0 0 0 0 0 0 0 0 0 0
43,16,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11,0 0 0 0 0 0 0 0 0 0
43,17,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11,0 0 0 0 0 0 0 0 0 0
43,19,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11,0 0 0 0 0 0 0 0 0 0
43,20,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11,0 0 0 0 0 0 0 0 0 0
44,1,0 1,0 0,1 2 3,0 0
44,3,0 0,0 0,1 2 3,0 0
44,4,0 0,0 0,1 2 3,0 0
44,12,0 0,0 0,1 2 3,0 0
44,13,0 0,0 0,1 2 3,0 0
44,14,0 0,0 0,1 2 3,0 0
44,15,0 0,0 0,1 2 3,0 0
44,16,0 0,0 0,1 2 3,0 0
44,17,0 0,0 0,1 2 3,0 0
44,20,0 0,0 0,1 2 3,0 0
45,1,0 0 1,0 0 0,1 2 3 4,0 0 0
45,7,0 0 0,0 0 0,1 2 3 4,0 0 0
45,11,0 0 0,0 0 0,1 2 3 4,0 0 0
45,16,0 0 0,0 0 0,1 2 3 4,0 0 0
45,19,0 0 0,0 0 0,1 2 3 4,0 0 0
46,1,1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46,7,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46,9,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46,12,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46,13,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
47,1,1 0 0 1,0 0 0 0,1 2 3 4 5,0 0 0 0
47,3,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
47,4,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
47,6,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
47,11,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
47,12,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
47,13,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
47,16,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
47,19,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
47,21,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
48,1,0 0 0 0 1 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
48,3,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
48,4,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
48,6,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
48,7,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
48,9,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
48,12,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
48,13,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
48,14,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
48,15,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
48,16,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
48,19,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
49,1,0 1 0 0 0 0 1,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
49,4,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
49,6,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
49,7,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
49,9,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
49,12,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
49,13,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
49,15,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
49,16,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
49,17,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
49,19,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
